Year Month,Zone_ZipCode,Customer Class,Water_Demand_Gallons,Year,Month,Avg_Temp_F,Total_Precip_Inches,Avg_Humidity
202206,78756,Residential,"1,53,86,600",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78756,Irrigation - Multi-Family,"4,91,900",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78756,Multi-Family,"75,59,700",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78757,Irrigation - Multi-Family,"5,50,600",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78757,Irrigation - Residential,"29,500",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78757,Multi-Family,"1,53,99,500",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78757,Residential,"4,58,97,800",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78758,Irrigation - Residential,"24,100",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78758,Multi-Family,"5,65,88,500",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78758,Residential,"4,82,74,800",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78758,Irrigation - Multi-Family,"55,89,000",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78759,Irrigation - Residential,"1,51,400",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78759,Irrigation - Multi-Family,"33,72,600",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78759,Multi-Family,"4,29,05,200",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202206,78759,Residential,"9,79,74,700",2022,6,86.26333333333334,1.9660000000000002,57.666666666666664
202207,78610,Residential,"11,88,000",2022,7,88.89677419,0.004,56
202207,78613,Irrigation - Multi-Family,"32,84,600",2022,7,88.89677419,0.004,56
202207,78613,Multi-Family,"55,77,100",2022,7,88.89677419,0.004,56
202207,78617,Residential,"2,78,30,900",2022,7,88.89677419,0.004,56
202207,78617,Multi-Family,"81,05,100",2022,7,88.89677419,0.004,56
202207,78617,Irrigation - Multi-Family,"15,24,900",2022,7,88.89677419,0.004,56
202207,78652,Residential,"99,95,200",2022,7,88.89677419,0.004,56
202207,78652,Irrigation - Residential,"65,900",2022,7,88.89677419,0.004,56
202207,78653,Residential,"50,46,700",2022,7,88.89677419,0.004,56
202207,78653,Irrigation - Multi-Family,"5,55,900",2022,7,88.89677419,0.004,56
202207,78653,Multi-Family,"1,76,500",2022,7,88.89677419,0.004,56
202207,78660,Irrigation - Multi-Family,"39,37,700",2022,7,88.89677419,0.004,56
202207,78660,Multi-Family,"70,72,500",2022,7,88.89677419,0.004,56
202207,78660,Residential,"2,52,97,400",2022,7,88.89677419,0.004,56
202207,78681,Multi-Family,"11,31,700",2022,7,88.89677419,0.004,56
202207,78681,Irrigation - Multi-Family,"13,90,700",2022,7,88.89677419,0.004,56
202207,78701,Irrigation - Multi-Family,"8,70,000",2022,7,88.89677419,0.004,56
202207,78701,Residential,"12,98,200",2022,7,88.89677419,0.004,56
202207,78701,Multi-Family,"2,30,09,300",2022,7,88.89677419,0.004,56
202207,78701,Irrigation - Residential,"81,400",2022,7,88.89677419,0.004,56
202207,78702,Multi-Family,"2,04,81,400",2022,7,88.89677419,0.004,56
202207,78702,Residential,"3,13,26,800",2022,7,88.89677419,0.004,56
202207,78702,Irrigation - Multi-Family,"34,08,700",2022,7,88.89677419,0.004,56
202207,78702,Irrigation - Residential,"16,100",2022,7,88.89677419,0.004,56
202207,78703,Irrigation - Multi-Family,"12,06,600",2022,7,88.89677419,0.004,56
202207,78703,Residential,"8,32,25,900",2022,7,88.89677419,0.004,56
202207,78703,Multi-Family,"1,21,86,200",2022,7,88.89677419,0.004,56
202207,78703,Irrigation - Residential,"23,42,600",2022,7,88.89677419,0.004,56
202207,78704,Irrigation - Multi-Family,"70,53,100",2022,7,88.89677419,0.004,56
202207,78704,Residential,"7,61,79,200",2022,7,88.89677419,0.004,56
202207,78704,Multi-Family,"5,93,33,400",2022,7,88.89677419,0.004,56
202207,78704,Irrigation - Residential,"5,96,800",2022,7,88.89677419,0.004,56
202207,78705,Irrigation - Multi-Family,"18,26,600",2022,7,88.89677419,0.004,56
202207,78705,Residential,"1,21,15,800",2022,7,88.89677419,0.004,56
202207,78705,Multi-Family,"3,36,35,800",2022,7,88.89677419,0.004,56
202207,78705,Irrigation - Residential,"1,36,700",2022,7,88.89677419,0.004,56
202207,78717,Residential,"6,69,58,800",2022,7,88.89677419,0.004,56
202207,78717,Irrigation - Multi-Family,"1,11,57,200",2022,7,88.89677419,0.004,56
202207,78717,Multi-Family,"2,03,58,100",2022,7,88.89677419,0.004,56
202207,78717,Irrigation - Residential,"30,400",2022,7,88.89677419,0.004,56
202207,78719,Irrigation - Residential,"23,900",2022,7,88.89677419,0.004,56
202207,78719,Multi-Family,"2,96,800",2022,7,88.89677419,0.004,56
202207,78719,Residential,"17,25,600",2022,7,88.89677419,0.004,56
202207,78721,Multi-Family,"71,93,200",2022,7,88.89677419,0.004,56
202207,78721,Irrigation - Multi-Family,"2,41,600",2022,7,88.89677419,0.004,56
202207,78721,Residential,"1,82,30,500",2022,7,88.89677419,0.004,56
202207,78721,Irrigation - Residential,300,2022,7,88.89677419,0.004,56
202207,78722,Multi-Family,"27,03,700",2022,7,88.89677419,0.004,56
202207,78722,Irrigation - Residential,"8,200",2022,7,88.89677419,0.004,56
202207,78722,Residential,"1,25,33,000",2022,7,88.89677419,0.004,56
202207,78722,Irrigation - Multi-Family,"1,51,600",2022,7,88.89677419,0.004,56
202207,78723,Residential,"4,84,45,300",2022,7,88.89677419,0.004,56
202207,78723,Irrigation - Multi-Family,"13,21,000",2022,7,88.89677419,0.004,56
202207,78723,Multi-Family,"2,60,59,800",2022,7,88.89677419,0.004,56
202207,78724,Multi-Family,"1,95,14,200",2022,7,88.89677419,0.004,56
202207,78724,Irrigation - Multi-Family,"30,30,300",2022,7,88.89677419,0.004,56
202207,78724,Residential,"3,27,57,600",2022,7,88.89677419,0.004,56
202207,78724,Irrigation - Residential,"25,400",2022,7,88.89677419,0.004,56
202207,78725,Irrigation - Multi-Family,"2,23,700",2022,7,88.89677419,0.004,56
202207,78725,Multi-Family,"7,39,800",2022,7,88.89677419,0.004,56
202207,78725,Irrigation - Residential,0,2022,7,88.89677419,0.004,56
202207,78725,Residential,"59,47,000",2022,7,88.89677419,0.004,56
202207,78726,Irrigation - Multi-Family,"66,26,100",2022,7,88.89677419,0.004,56
202207,78726,Multi-Family,"1,93,25,800",2022,7,88.89677419,0.004,56
202207,78726,Residential,"3,26,29,300",2022,7,88.89677419,0.004,56
202207,78726,Irrigation - Residential,"89,700",2022,7,88.89677419,0.004,56
202207,78727,Residential,"5,89,17,500",2022,7,88.89677419,0.004,56
202207,78727,Irrigation - Multi-Family,"1,20,91,100",2022,7,88.89677419,0.004,56
202207,78727,Irrigation - Residential,"31,200",2022,7,88.89677419,0.004,56
202207,78727,Multi-Family,"2,48,55,800",2022,7,88.89677419,0.004,56
202207,78728,Residential,"1,27,06,700",2022,7,88.89677419,0.004,56
202207,78728,Irrigation - Multi-Family,"15,38,900",2022,7,88.89677419,0.004,56
202207,78728,Irrigation - Residential,"1,100",2022,7,88.89677419,0.004,56
202207,78728,Multi-Family,"1,38,97,300",2022,7,88.89677419,0.004,56
202207,78729,Multi-Family,"1,78,47,800",2022,7,88.89677419,0.004,56
202207,78729,Residential,"2,69,20,400",2022,7,88.89677419,0.004,56
202207,78729,Irrigation - Multi-Family,"36,86,800",2022,7,88.89677419,0.004,56
202207,78730,Multi-Family,"48,93,400",2022,7,88.89677419,0.004,56
202207,78730,Irrigation - Residential,"1,41,500",2022,7,88.89677419,0.004,56
202207,78730,Irrigation - Multi-Family,"18,83,100",2022,7,88.89677419,0.004,56
202207,78730,Residential,"4,75,33,200",2022,7,88.89677419,0.004,56
202207,78731,Residential,"10,55,12,300",2022,7,88.89677419,0.004,56
202207,78731,Irrigation - Multi-Family,"18,49,700",2022,7,88.89677419,0.004,56
202207,78731,Irrigation - Residential,"10,91,700",2022,7,88.89677419,0.004,56
202207,78731,Multi-Family,"1,97,96,300",2022,7,88.89677419,0.004,56
202207,78732,Residential,"8,64,400",2022,7,88.89677419,0.004,56
202207,78735,Irrigation - Multi-Family,"63,25,700",2022,7,88.89677419,0.004,56
202207,78735,Residential,"3,87,52,300",2022,7,88.89677419,0.004,56
202207,78735,Multi-Family,"1,32,16,900",2022,7,88.89677419,0.004,56
202207,78736,Multi-Family,"56,37,400",2022,7,88.89677419,0.004,56
202207,78736,Irrigation - Multi-Family,"30,07,400",2022,7,88.89677419,0.004,56
202207,78736,Irrigation - Residential,"15,600",2022,7,88.89677419,0.004,56
202207,78736,Residential,"2,38,07,600",2022,7,88.89677419,0.004,56
202207,78737,Residential,"1,65,61,600",2022,7,88.89677419,0.004,56
202207,78738,Residential,"12,300",2022,7,88.89677419,0.004,56
202207,78739,Residential,"2,24,60,200",2022,7,88.89677419,0.004,56
202207,78741,Irrigation - Residential,"34,200",2022,7,88.89677419,0.004,56
202207,78741,Multi-Family,"8,42,57,700",2022,7,88.89677419,0.004,56
202207,78741,Residential,"2,07,10,500",2022,7,88.89677419,0.004,56
202207,78741,Irrigation - Multi-Family,"51,75,500",2022,7,88.89677419,0.004,56
202207,78742,Residential,"7,59,800",2022,7,88.89677419,0.004,56
202207,78742,Multi-Family,"3,14,100",2022,7,88.89677419,0.004,56
202207,78744,Residential,"7,55,76,000",2022,7,88.89677419,0.004,56
202207,78744,Multi-Family,"3,48,15,600",2022,7,88.89677419,0.004,56
202207,78744,Irrigation - Multi-Family,"70,08,900",2022,7,88.89677419,0.004,56
202207,78745,Irrigation - Multi-Family,"80,26,200",2022,7,88.89677419,0.004,56
202207,78745,Residential,"9,58,46,200",2022,7,88.89677419,0.004,56
202207,78745,Multi-Family,"4,07,53,100",2022,7,88.89677419,0.004,56
202207,78745,Irrigation - Residential,"66,200",2022,7,88.89677419,0.004,56
202207,78746,Irrigation - Residential,"10,47,100",2022,7,88.89677419,0.004,56
202207,78746,Irrigation - Multi-Family,"16,05,500",2022,7,88.89677419,0.004,56
202207,78746,Residential,"8,07,63,700",2022,7,88.89677419,0.004,56
202207,78746,Multi-Family,"1,49,83,100",2022,7,88.89677419,0.004,56
202207,78747,Multi-Family,"1,52,98,800",2022,7,88.89677419,0.004,56
202207,78747,Irrigation - Residential,500,2022,7,88.89677419,0.004,56
202207,78747,Residential,"4,60,80,800",2022,7,88.89677419,0.004,56
202207,78747,Irrigation - Multi-Family,"53,70,500",2022,7,88.89677419,0.004,56
202207,78748,Irrigation - Multi-Family,"1,76,16,900",2022,7,88.89677419,0.004,56
202207,78748,Residential,"10,19,41,100",2022,7,88.89677419,0.004,56
202207,78748,Multi-Family,"3,10,19,700",2022,7,88.89677419,0.004,56
202207,78748,Irrigation - Residential,"12,200",2022,7,88.89677419,0.004,56
202207,78749,Irrigation - Multi-Family,"63,54,900",2022,7,88.89677419,0.004,56
202207,78749,Residential,"9,46,20,100",2022,7,88.89677419,0.004,56
202207,78749,Multi-Family,"1,90,38,800",2022,7,88.89677419,0.004,56
202207,78749,Irrigation - Residential,"16,100",2022,7,88.89677419,0.004,56
202207,78750,Irrigation - Multi-Family,"28,55,800",2022,7,88.89677419,0.004,56
202207,78750,Multi-Family,"1,26,90,400",2022,7,88.89677419,0.004,56
202207,78750,Irrigation - Residential,"25,300",2022,7,88.89677419,0.004,56
202207,78750,Residential,"9,23,25,600",2022,7,88.89677419,0.004,56
202207,78751,Irrigation - Multi-Family,"7,17,900",2022,7,88.89677419,0.004,56
202207,78751,Irrigation - Residential,"1,74,100",2022,7,88.89677419,0.004,56
202207,78751,Residential,"1,94,42,600",2022,7,88.89677419,0.004,56
202207,78751,Multi-Family,"1,35,26,000",2022,7,88.89677419,0.004,56
202207,78752,Residential,"1,29,65,100",2022,7,88.89677419,0.004,56
202207,78752,Irrigation - Multi-Family,"6,69,300",2022,7,88.89677419,0.004,56
202207,78752,Multi-Family,"2,42,23,000",2022,7,88.89677419,0.004,56
202207,78753,Residential,"5,39,42,700",2022,7,88.89677419,0.004,56
202207,78753,Irrigation - Residential,"7,800",2022,7,88.89677419,0.004,56
202207,78753,Multi-Family,"6,50,93,500",2022,7,88.89677419,0.004,56
202207,78753,Irrigation - Multi-Family,"97,85,400",2022,7,88.89677419,0.004,56
202207,78754,Residential,"4,37,47,600",2022,7,88.89677419,0.004,56
202207,78754,Irrigation - Multi-Family,"67,56,600",2022,7,88.89677419,0.004,56
202207,78754,Multi-Family,"1,92,37,900",2022,7,88.89677419,0.004,56
202207,78756,Multi-Family,"75,52,800",2022,7,88.89677419,0.004,56
202207,78756,Irrigation - Residential,"85,100",2022,7,88.89677419,0.004,56
202207,78756,Irrigation - Multi-Family,"5,22,000",2022,7,88.89677419,0.004,56
202207,78756,Residential,"1,80,87,300",2022,7,88.89677419,0.004,56
202207,78757,Irrigation - Multi-Family,"3,04,800",2022,7,88.89677419,0.004,56
202207,78757,Residential,"5,35,29,400",2022,7,88.89677419,0.004,56
202207,78757,Multi-Family,"1,47,01,100",2022,7,88.89677419,0.004,56
202207,78757,Irrigation - Residential,"22,000",2022,7,88.89677419,0.004,56
202207,78758,Multi-Family,"5,72,02,700",2022,7,88.89677419,0.004,56
202207,78758,Irrigation - Residential,"19,200",2022,7,88.89677419,0.004,56
202207,78758,Irrigation - Multi-Family,"63,45,300",2022,7,88.89677419,0.004,56
202207,78758,Residential,"4,85,02,200",2022,7,88.89677419,0.004,56
202207,78759,Irrigation - Residential,"1,91,600",2022,7,88.89677419,0.004,56
202207,78759,Irrigation - Multi-Family,"29,32,100",2022,7,88.89677419,0.004,56
202207,78759,Multi-Family,"4,14,77,300",2022,7,88.89677419,0.004,56
202207,78759,Residential,"10,48,28,700",2022,7,88.89677419,0.004,56
202208,78610,Residential,"15,18,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78613,Irrigation - Multi-Family,"36,41,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78613,Multi-Family,"63,24,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78617,Residential,"2,78,18,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78617,Irrigation - Multi-Family,"11,85,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78617,Multi-Family,"85,49,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78652,Residential,"1,13,01,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78652,Irrigation - Residential,"50,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78653,Irrigation - Multi-Family,"48,55,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78653,Multi-Family,"13,22,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78653,Residential,"60,62,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78660,Irrigation - Multi-Family,"1,57,66,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78660,Residential,"2,97,73,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78660,Multi-Family,"1,17,78,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78681,Irrigation - Multi-Family,"19,22,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78681,Multi-Family,"12,84,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78701,Residential,"14,26,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78701,Irrigation - Multi-Family,"12,80,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78701,Irrigation - Residential,"78,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78701,Multi-Family,"2,94,46,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78702,Irrigation - Multi-Family,"56,18,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78702,Residential,"3,76,47,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78702,Irrigation - Residential,"19,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78702,Multi-Family,"2,32,89,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78703,Irrigation - Residential,"31,68,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78703,Irrigation - Multi-Family,"16,99,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78703,Residential,"10,06,45,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78703,Multi-Family,"1,41,84,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78703-1834,Residential,"42,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78704,Irrigation - Residential,"6,24,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78704,Residential,"8,14,40,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78704,Irrigation - Multi-Family,"85,70,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78704,Multi-Family,"6,20,69,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78705,Multi-Family,"3,92,66,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78705,Residential,"1,41,08,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78705,Irrigation - Residential,"2,19,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78705,Irrigation - Multi-Family,"16,20,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78717,Residential,"7,39,87,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78717,Irrigation - Residential,"35,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78717,Irrigation - Multi-Family,"1,28,46,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78717,Multi-Family,"2,16,12,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78719,Irrigation - Residential,"21,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78719,Multi-Family,"4,71,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78719,Residential,"29,50,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78721,Irrigation - Residential,"1,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78721,Residential,"1,91,18,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78721,Irrigation - Multi-Family,"3,62,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78721,Multi-Family,"79,17,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78722,Multi-Family,"26,42,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78722,Residential,"1,38,96,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78722,Irrigation - Residential,"7,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78722,Irrigation - Multi-Family,"2,98,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78723,Multi-Family,"2,99,03,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78723,Residential,"5,43,12,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78723,Irrigation - Multi-Family,"20,90,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78724,Irrigation - Residential,"28,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78724,Irrigation - Multi-Family,"43,84,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78724,Multi-Family,"2,20,64,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78724,Residential,"3,70,44,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78725,Irrigation - Residential,0,2022,8,85.38709677419355,5.104,65.46451612903226
202208,78725,Irrigation - Multi-Family,"2,48,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78725,Residential,"72,55,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78725,Multi-Family,"7,20,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78726,Irrigation - Multi-Family,"84,13,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78726,Residential,"3,57,49,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78726,Irrigation - Residential,"87,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78726,Multi-Family,"2,03,45,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78727,Irrigation - Residential,"30,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78727,Multi-Family,"2,71,93,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78727,Residential,"6,39,58,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78727,Irrigation - Multi-Family,"1,16,32,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78728,Multi-Family,"1,85,48,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78728,Irrigation - Multi-Family,"47,05,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78728,Residential,"1,28,23,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78728,Irrigation - Residential,"1,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78729,Residential,"3,78,41,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78729,Multi-Family,"3,36,56,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78729,Irrigation - Multi-Family,"79,63,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78730,Residential,"5,26,64,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78730,Irrigation - Multi-Family,"25,69,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78730,Multi-Family,"56,55,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78730,Irrigation - Residential,"6,34,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78731,Multi-Family,"2,13,58,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78731,Residential,"13,84,29,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78731,Irrigation - Multi-Family,"19,95,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78731,Irrigation - Residential,"13,17,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78732,Residential,"5,19,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78735,Multi-Family,"1,89,09,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78735,Residential,"4,29,40,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78735,Irrigation - Multi-Family,"58,23,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78736,Residential,"2,59,08,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78736,Irrigation - Multi-Family,"31,97,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78736,Multi-Family,"60,23,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78736,Irrigation - Residential,"12,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78737,Residential,"1,85,31,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78738,Residential,"9,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78739,Multi-Family,"1,34,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78739,Irrigation - Multi-Family,"6,38,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78739,Residential,"9,38,31,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78741,Irrigation - Multi-Family,"66,16,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78741,Irrigation - Residential,"29,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78741,Residential,"2,35,08,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78741,Multi-Family,"8,68,57,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78742,Multi-Family,"3,18,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78742,Residential,"8,66,400",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78744,Irrigation - Multi-Family,"69,06,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78744,Multi-Family,"3,71,73,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78744,Residential,"7,91,60,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78745,Multi-Family,"4,14,90,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78745,Irrigation - Multi-Family,"97,74,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78745,Residential,"10,11,49,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78745,Irrigation - Residential,"70,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78746,Irrigation - Multi-Family,"17,34,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78746,Multi-Family,"1,55,16,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78746,Residential,"9,21,67,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78746,Irrigation - Residential,"13,83,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78747,Multi-Family,"1,51,80,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78747,Irrigation - Residential,"2,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78747,Residential,"4,74,91,000",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78747,Irrigation - Multi-Family,"67,41,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78748,Irrigation - Residential,"14,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78748,Irrigation - Multi-Family,"1,84,78,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78748,Residential,"11,01,85,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78748,Multi-Family,"3,11,45,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78749,Multi-Family,"1,96,50,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78749,Irrigation - Residential,"18,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78749,Residential,"11,45,30,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78749,Irrigation - Multi-Family,"62,26,200",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78750,Residential,"8,89,34,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78750,Irrigation - Residential,"19,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78750,Irrigation - Multi-Family,"40,13,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78750,Multi-Family,"1,57,42,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78751,Residential,"2,56,36,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78751,Irrigation - Multi-Family,"7,04,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78751,Multi-Family,"1,42,21,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78751,Irrigation - Residential,"2,78,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78752,Residential,"1,80,62,900",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78752,Multi-Family,"2,60,95,100",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78752,Irrigation - Multi-Family,"12,40,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78753,Multi-Family,"6,60,66,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78753,Irrigation - Residential,"29,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78753,Residential,"5,67,68,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78753,Irrigation - Multi-Family,"99,14,300",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78754,Multi-Family,"2,55,72,800",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78754,Irrigation - Multi-Family,"80,99,700",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78754,Residential,"4,88,27,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78756,Residential,"2,12,16,500",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78756,Multi-Family,"84,21,600",2022,8,85.38709677419355,5.104,65.46451612903226
202208,78756,Irrigation - Residential,"90,800",2022,8,85.38709677419355,5.104,65.46451612903226
